ticker,qend,rev_growth_yoy,gross_margin,op_margin,net_margin,roa,roe,asset_turnover,current_ratio,debt_to_equity,lt_debt_to_assets,cash_to_assets,interest_cov,ocf_to_revenue,fcf_to_revenue,capex_to_revenue,log_assets,log_revenue,mom_3m,mom_6m,mom_12m,vol_90d,rel_mom_3m,spy_mom_3m,spy_vol_90d,fwd_ret_90d,spy_fwd_ret_90d,excess_ret_90d,target_up,target
ABBV,2025-03-31,,0.700067451097954,0.2983586899497864,0.0963801244098029,0.009444424044357948,0.9056338028169014,0.09799140748356773,0.7602395406971952,94.8612676056338,0.4738882972863805,0.038005361142731245,3.3728571428571428,0.12253616128306978,0.10492393015064079,0.01761223113242899,25.63713322260137,23.314257739706694,0.19018460435336726,0.08314565879107683,0.20132951067861837,0.2207187357808589,0.232853235302673,-0.04266863094930573,0.152735245381666,-0.10588302349493584,0.10777191871295244,-0.21365494220788828,0,0
ABBV,2025-06-30,,0.718213058419244,0.37068015301821955,0.060818258445179275,0.006837631759268709,-5.1256830601092895,0.11242728637867942,0.7358110996554933,-750.3825136612022,0.45894505109999856,0.047141753291248124,3.1,0.3341113920767685,0.3166699085780976,0.017441483498670817,25.644574348296057,23.459125738687888,-0.09179529057528402,0.0538452730777661,0.12909028456245286,0.3041881883609951,-0.19644715461580187,0.10465186404051785,0.2871056750993482,0.2126251030367654,0.07715462675611473,0.13547047628065068,1,1
ABBV,2025-09-30,,0.6637931034482759,0.2905679513184584,0.011790060851926978,0.0013891170891275448,-0.07040121120363362,0.11782102794664595,0.7245055977253687,-51.66426949280848,0.47029081838414316,0.042039462874725535,1.96617050067659,0.44523326572008115,0.42108265720081134,0.024150608519269777,25.620344153012198,23.481755634806692,0.2243241919415564,0.1689053287452098,0.21440488803870528,0.1866524784258343,0.14764288201878206,0.07668130992277433,0.0997097149141706,0.004164108597944471,0.03557971664155657,-0.0314156080436121,1,0
ABBV,2025-12-31,0.10038405509204074,0.7260801540498255,0.34956071729449995,0.10927909495727524,0.013556285458345774,-0.5553516819571865,0.1240519558077038,0.6713483794959458,-41.95351681957187,0.43998954911914007,0.03903404001194386,4.7366946778711485,0.3139968708629197,0.2941990612588759,0.019797809604043808,25.620807084872414,23.5337522821892,-0.027150751303690268,0.2263573390922915,0.33077825879946143,0.23839753860765062,-0.04913917020624414,0.021988418902553875,0.11473373685833697,-0.040483746939351195,-0.04370584558740376,0.0032220986480525626,0,1
MRK,2024-09-30,,,,,,,,,,,,,,,,,,-0.10491891755580107,-0.1146753073229575,0.13672514677291892,0.2578578484729516,-0.15320567839474497,0.0482867608389439,0.1386946980293202,-0.12682789673190886,0.028652561032577628,-0.1554804577644865,0,0
MRK,2024-12-31,,0.7549923195084486,0.27828981054787505,0.2395673323092678,0.03196249551688214,0.08081964027378921,0.13341758748484278,1.3646023926812103,1.5273033489516983,0.29428039553908425,0.11307704131299848,13.713414634146341,0.2208141321044547,0.16084229390681004,0.05997183819764465,25.486345344495348,23.47207403052079,-0.1053149568178855,-0.20168287506943716,-0.09753375743351556,0.18845635300506408,-0.1390534873022533,0.03373853048436781,0.12679056892573304,-0.08991298531306502,-0.04266863094930573,-0.04724435436375929,0,0
MRK,2025-03-31,,0.7798312834052418,0.3823169553738167,0.3270654903728508,0.04411841350914682,0.1050791352022344,0.134891680130644,1.4103042821959164,1.3804075721526843,0.290856656416671,0.07495526484946405,19.859424920127797,0.16098911713568162,0.07547169811320754,0.08551741902247408,25.469258272550427,23.465975080533465,-0.08991298531306502,-0.18575875996533786,-0.29444732124678596,0.2713028100301904,-0.04724435436375929,-0.04266863094930573,0.152735245381666,-0.10926277647577798,0.10777191871295244,-0.21703469518873042,0,0
MRK,2025-06-30,,0.7749588763760598,0.35125901556371,0.2800835125901556,0.03766922219480442,0.09035984732512808,0.13449282268151766,1.423551100357184,1.3974037107341866,0.28903278507185826,0.06813134450277818,17.39016393442623,0.20833860559281286,0.16000253068455017,0.04833607490826269,25.489899896055984,23.483655451729195,-0.08227071000345687,-0.1868176556420429,-0.3601822962983632,0.3223759392283217,-0.18692257404397472,0.10465186404051785,0.2871056750993482,0.002478787263269888,0.07715462675611473,-0.07467583949284484,1,0
MRK,2025-09-30,,0.7768580689974531,0.37937022458902525,0.33485760592729796,0.04465595232581477,0.1115718418514947,0.13335803498371235,1.6612058124912672,1.4973770491803278,0.30853133249965264,0.1402513392926065,21.62691131498471,0.4527668441768928,0.39563556378791387,0.05713128038897893,25.587301867368243,23.572584092044867,0.028754329648549737,-0.009055413717538263,-0.23354647837812226,0.23044429856632945,-0.047926980274224595,0.07668130992277433,0.0997097149141706,0.28120197102752464,0.03557971664155657,0.24562225438596808,1,1
MRK,2025-12-31,0.04966717869943471,0.6615243902439024,0.24786585365853658,0.18067073170731707,0.0216489120745839,0.05632437364559176,0.11982523051744041,1.5362022099057437,1.6006539178040529,0.34157497113965485,0.10641795624917803,9.321167883211679,0.17420731707317072,0.11121951219512195,0.06298780487804878,25.642268181930667,23.520547171776563,0.18600892104570588,0.3247042625636358,0.09788078064384975,0.29257372430264067,0.164020502143152,0.021988418902553875,0.11473373685833697,0.1512536288256281,-0.04370584558740376,0.19495947441303185,1,1
LLY,2024-09-30,,,,,,,,,,,,,,,,,,-0.02154177513357569,0.1452339158666902,0.6569000613607503,0.32417007308052864,-0.06982853597251959,0.0482867608389439,0.1386946980293202,-0.1250855763428722,0.028652561032577628,-0.15373813737544983,0,0
LLY,2024-12-31,,0.8223723102388272,0.4198687633010168,0.32586013241901157,0.056022359143746425,0.30898262331838566,0.17192148891570858,1.1537919368480405,4.515344730941704,0.3624086895763196,0.041516864638251924,23.424121050289276,0.1828003074012769,0.05369177110427997,0.12910853629699692,25.089099571413005,23.328382205242445,-0.1321910191670964,-0.1533080534835407,0.3121218611742542,0.2814278672583158,-0.16592954965146423,0.03373853048436781,0.12679056892573304,0.07167538809199137,-0.04266863094930573,0.1143440190412971,1,1
LLY,2025-03-31,,0.8252582786659858,0.4165298346230899,0.2167812389519582,0.030868520441039594,0.17502917893027503,0.1423947966635641,1.3722583069764966,4.664949761493961,0.3859487989546789,0.03460500644376029,15.181780878128848,0.13085595317594376,-0.12577287190163805,0.2566288250775818,25.21626123163567,23.267109410679836,0.07167538809199137,-0.06999047367618272,0.09299331514478992,0.32006430737919694,0.1143440190412971,-0.04266863094930573,0.152735245381666,-0.05422149892181172,0.10777191871295244,-0.16199341763476416,0,0
LLY,2025-06-30,,0.8426631185843666,0.4512749313844591,0.36383912789165496,0.05608753638927257,0.30977567873736517,0.15415476810942247,1.2776557602659155,4.51890504517619,0.33867637179383014,0.03345038673201047,28.2144578313253,0.19841621833561515,0.08246720273562287,0.11594901559999228,25.337619723367986,23.46782152986093,-0.029931908584686306,0.005660270565413628,-0.14163282854241532,0.46934559526518743,-0.13458377262520416,0.10465186404051785,0.2871056750993482,-0.06596836351059021,0.07715462675611473,-0.14312299026670494,0,0
LLY,2025-09-30,,0.8290816326530612,0.476461297213763,0.3171730830416799,0.048570762358681484,0.2346248733887271,0.15313645752309557,1.546335533084709,3.8281617093887776,0.3556223756997409,0.08519481378235078,41.26948775055679,0.5020169537748285,0.342467387846007,0.1595495659288214,25.46763606834469,23.591210192502945,-0.018740673128468166,-0.028953364069203347,-0.13218154475788102,0.38605746905095356,-0.0954219830512425,0.07668130992277433,0.0997097149141706,0.41587708415918656,0.03557971664155657,0.38029736751763,1,1
LLY,2025-12-31,0.42557342161267253,0.8252280738129795,0.4658614969935725,0.34406489736678414,0.05901436750951314,0.2501488599962314,0.1715210355987055,1.5791132054047916,3.2387789711701527,0.3633486254845478,0.06461822966677336,,0.16714700393945678,0.01317644619531412,0.15397055774414264,25.44600570249876,23.682956339153137,0.31275038973889835,0.3816622435373631,0.4024559346488288,0.2995492396462607,0.2907619708363445,0.021988418902553875,0.11473373685833697,-0.1427168393614371,-0.04370584558740376,-0.09901099377403333,0,0
TMO,2024-12-31,,0.42316805616498465,0.1970162351908732,0.16059675296182535,0.01880375253028637,0.03690632247655541,0.11708675414350449,1.6604410441044104,0.9609559342543108,0.2986097553457116,0.04119357589831588,7.1230283911671926,0.28872312417727075,0.24659938569548048,0.04212373848179026,25.30128063018913,23.15644049964406,-0.15031868220342548,-0.03546117107996449,-0.04135732588565466,0.18693315513757172,-0.1840572126877933,0.03373853048436781,0.12679056892573304,-0.04269098622360834,-0.04266863094930573,-2.2355274302610084e-05,0,0
TMO,2025-03-31,,0.4086260131223466,0.1751254341952914,0.14540717869548436,0.015215920679314628,0.030512249443207125,0.10464353146676629,1.7745559435251252,1.0033610042518728,0.3167375127472461,0.04174028937510728,6.346534653465347,0.06976071015052103,0.034832111153994594,0.034928598996526436,25.318799742762256,23.061604099646274,-0.04269098622360834,-0.18659241563593643,-0.13577357296529924,0.23603826559427663,-2.2355274302610084e-05,-0.04266863094930573,0.152735245381666,-0.18432431274528982,0.10777191871295244,-0.29209623145824226,0,0
TMO,2025-06-30,,0.40611756034641605,0.17652478348995762,0.1489773355444997,0.015973525634693272,0.0320128288887569,0.10722117949224538,1.9330083346438118,1.0023163271366633,0.3261384964931344,0.04520399091178504,5.23019801980198,0.128892574166206,0.10180578588538787,0.027086788280818133,25.340660992557073,23.107799512587626,-0.15961609442958302,-0.22264308050822745,-0.24908852739642573,0.35095854087250583,-0.26426795847010087,0.10465186404051785,0.2871056750993482,0.1405681616569403,0.07715462675611473,0.06341353490082557,1,1
TMO,2025-09-30,,0.4120661751483546,0.1865671641791045,0.14529760834382305,0.01568627450980392,0.03167509506448704,0.1079596194913609,1.497514777001612,1.0166215845387903,0.30923121723937097,0.019238982721801592,6.262247838616715,0.20131271354073008,0.16498831145477433,0.03632440208595576,25.35818898108385,23.132190965711782,0.1348778241029316,0.0338882938528593,-0.2131351876264077,0.30982546755263807,0.058196514180157255,0.07668130992277433,0.0997097149141706,0.2071873147711374,0.03557971664155657,0.17160759812958082,1,1
TMO,2025-12-31,0.07196138657305817,0.4102333196889071,0.18853868194842408,0.16078591895210806,0.017799044796679445,0.036774205628475665,0.110700270973238,1.8899861742050168,1.0636620667702736,0.3249141313903012,0.08928522878660178,6.898630136986301,0.28301268931641427,0.2449447400736799,0.03806794924273434,25.426859533110594,23.225930541656115,0.10462842158985897,0.35188855435747457,0.11777339908212392,0.25819348006063914,0.08264000268730509,0.021988418902553875,0.11473373685833697,-0.15089152816544926,-0.04370584558740376,-0.1071856825780455,0,0
DHR,2024-09-30,,,,,,,,,,,,,,,,,,0.1575697188922871,0.14017398503360257,0.3077853257197054,0.23355271555203796,0.1092829580533432,0.0482867608389439,0.1386946980293202,-0.1730149352511735,0.028652561032577628,-0.20166749628375114,0,0
DHR,2024-12-31,,,,,,,,,,,,,,,,,,-0.16097146619920977,-0.038484530848487686,-0.018100868665036574,0.20292721161522664,-0.19470999668357758,0.03373853048436781,0.12679056892573304,-0.10558621001704305,-0.04266863094930573,-0.06291757906773732,0,0
DHR,2025-03-31,,0.6115659292806132,0.22191255878766766,0.16617314056784532,0.012058243591688155,0.018761430903262603,0.07256433591182568,1.4334085778781038,0.5557434757812346,0.20193134132160373,0.025190858991860052,16.680555555555557,0.22626720083609128,0.1835917087615398,0.04267549207455147,25.094180966865576,22.47089924813191,-0.10558621001704305,-0.24956130917939168,-0.1687551516978183,0.2707592399792063,-0.06291757906773732,-0.04266863094930573,0.152735245381666,-0.034857256261217495,0.10777191871295244,-0.14262917497416994,0,0
DHR,2025-06-30,,0.5934973045822103,0.1280323450134771,0.09349730458221024,0.00679980396961529,0.010604960446363741,0.07272727272727272,1.6194051825677267,0.5594451026101578,0.20648125459446215,0.03622886547414849,10.225352112676056,0.2254043126684636,0.18362533692722371,0.04177897574123989,25.125340166924072,22.50430134281149,-0.012654031368381169,-0.13773960458309564,-0.18783989303919113,0.37795097792323384,-0.11730589540889902,0.10465186404051785,0.2871056750993482,-0.05645079754871818,0.07715462675611473,-0.1336054243048329,0,0
