mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,data_set
11.537780332565308,19.96000578896477,0.04680004119873047,0.026103906996260143,logistic,0.01,"[20, 40, 61]",lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5554588951718138,0.5552414093083949,0.5552414093083949,0.5674206176598521,0.5552414093083949,0.5577207481513701,0.004850666153788825,40,0.5552414093083949,0.5552957807742497,0.5552957807742497,0.5869399739016964,0.5552957807742497,0.5616137451065681,0.012663131906611473,database_30
16.957229948043825,4.2029497417652415,0.03119988441467285,9.5367431640625e-08,logistic,0.01,"[20, 40, 61]",adam,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5548064375815572,0.5611135276207047,0.5619834710743802,0.5678555893866899,0.5558938668986516,0.5603305785123968,0.004694068485934305,39,0.5703023053501522,0.5653545019573728,0.5668225315354501,0.5671487603305785,0.5685080469769465,0.5676272292301,0.0016717435374491866,database_30
18.944673252105712,0.8404694888213128,0.012480020523071287,0.0062400102622188576,logistic,0.001,[40],lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5722053066550674,0.5867768595041323,0.5843845150065246,0.5817746846454981,0.5852544584602001,0.5820791648542845,0.005197138592864329,28,0.6379404088734232,0.6453349282296651,0.6282079164854284,0.6466398434101783,0.6176054806437582,0.6351457155284906,0.010950235043103648,database_30
33.3653386592865,5.304389195491008,0.0093599796295166,0.007642391366541052,logistic,0.001,[40],adam,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5837320574162679,0.5969986950848195,0.5896041757285776,0.5935189212701174,0.5952588081774685,0.5918225315354502,0.0047298050349084495,24,0.6265224010439322,0.6211939973901697,0.6213571117877338,0.6246737712048717,0.6159743366681165,0.6219443236189648,0.003604364809806669,database_30
32.92229790687561,0.7202144878792187,0.01872010231018066,0.006239914894787228,logistic,0.001,"[27, 54]",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.5728577642453241,0.5804697694649847,0.5739451935624185,0.5698129621574598,0.5667681600695955,0.5727707698999566,0.0045921973972054215,34,0.6298934319269247,0.6114071335363201,0.6202153110047847,0.6160287081339713,0.6034145280556764,0.6161918225315354,0.008832911962978387,database_30
41.09983215332032,1.3087148683098973,0.015599966049194338,1.5078914929239175e-07,logistic,0.001,"[27, 54]",adam,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.5928664636798608,0.6065680730752501,0.5915615484993475,0.5976511526750761,0.5946063505872118,0.5966507177033493,0.00536198594388341,14,0.6321226620269682,0.6296215745976511,0.6361461505002175,0.6235319704219225,0.6328294910830796,0.6308503697259678,0.004210697065691113,database_30
1.6099228382110595,0.043456654870414266,0.04991998672485352,0.02292729089593321,logistic,0.001,"[20, 40, 61]",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5554588951718138,0.5552414093083949,0.5552414093083949,0.5552414093083949,0.5552414093083949,0.5552849064810786,8.699434536754148e-05,41,0.5552414093083949,0.5552957807742497,0.5552957807742497,0.5552957807742497,0.5552957807742497,0.5552849064810788,2.1748586341896472e-05,database_30
61.507788038253786,12.543246213224899,0.02495999336242676,0.007642430299140261,logistic,0.001,"[20, 40, 61]",adam,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5915615484993475,0.5998260113092649,0.5824271422357546,0.6017833840800348,0.58721183123097,0.5925619834710745,0.0073503787060943925,22,0.63179643323184,0.6260874293170944,0.6296215745976511,0.6298390604610701,0.6155937364071336,0.6265876468029579,0.005796967276530977,database_30
17.52507081031799,3.3215766704705336,0.015600061416625975,1.1680077279964342e-07,logistic,0.0001,[40],lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5730752501087429,0.5769899956502827,0.5822096563723358,0.5813397129186603,0.5876468029578077,0.5802522836015659,0.004936497941404452,29,0.6155937364071336,0.6279904306220095,0.6316876903001305,0.6487603305785123,0.6358742931709439,0.6319812962157461,0.010781991917469405,database_30
26.68852691650391,0.3876095449241903,0.015599966049194338,1.5078914929239175e-07,logistic,0.0001,[40],adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5863418877772945,0.5976511526750761,0.5941713788603741,0.5972161809482384,0.5926489778164419,0.5936059156154849,0.0040841042520419315,19,0.6311439756415833,0.6214114832535885,0.6288603740756851,0.6263049151805132,0.6224989125706829,0.6260439321444106,0.003688838502147233,database_30
34.76622099876404,3.897530042957396,0.02184009552001953,0.007642274564280669,logistic,0.0001,"[27, 54]",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.5722053066550674,0.5735102218355806,0.5785123966942148,0.5780774249673771,0.5695954762940408,0.5743801652892562,0.003438753436459752,33,0.5950956937799043,0.6068399304045237,0.6228251413658112,0.6103740756850805,0.5958568943018704,0.606198347107438,0.010242198813074168,database_30
42.098234033584596,0.79999999380465,0.015600013732910156,9.5367431640625e-08,logistic,0.0001,"[27, 54]",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.5865593736407133,0.5935189212701174,0.5972161809482384,0.5930839495432797,0.5993910395824271,0.5939538929969552,0.004377899135306188,17,0.6456067855589387,0.6326120052196608,0.6385384949978251,0.6272836015658982,0.6331013484123532,0.6354284471509352,0.00621220111801333,database_30
0.8424015522003174,0.07893061789443839,0.028080129623413087,0.006239962578503043,logistic,0.0001,"[20, 40, 61]",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5554588951718138,0.5552414093083949,0.5552414093083949,0.5552414093083949,0.5552414093083949,0.5552849064810786,8.699434536754148e-05,41,0.5552414093083949,0.5552957807742497,0.5552957807742497,0.5552957807742497,0.5552957807742497,0.5552849064810788,2.1748586341896472e-05,database_30
56.65305948257446,4.325374139487009,0.024960041046142575,0.007642566566584554,logistic,0.0001,"[20, 40, 61]",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5798173118747282,0.5969986950848195,0.5898216615919966,0.6017833840800348,0.5948238364506307,0.5926489778164419,0.007479743258356422,21,0.6360374075685079,0.6326663766855154,0.6315245759025664,0.6279904306220095,0.6263592866463679,0.6309156154849934,0.003434693310515409,database_30
18.486032485961914,1.5008491063788827,0.009360122680664062,0.007642508165826269,logistic,1e-05,[40],lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5791648542844715,0.5859069160504567,0.5837320574162679,0.5780774249673771,0.5882992605480644,0.5830361026533275,0.003898763956554426,26,0.6407677250978686,0.6450086994345368,0.6128751631143976,0.6352218355806872,0.6329926054806437,0.6333732057416268,0.011079672110453562,database_30
28.46693000793457,1.8137243917247696,0.0093599796295166,0.007642391366541052,logistic,1e-05,[40],adam,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5904741191822531,0.597868638538495,0.5948238364506307,0.5924314919530229,0.6059156154849935,0.5963027403218791,0.005403812563542186,15,0.6336994345367551,0.6179317094388864,0.6278273162244454,0.6262505437146585,0.6239669421487604,0.6259351892127011,0.005136005909987729,database_30
37.71462631225586,7.306901029617867,0.021840047836303708,0.00764241083271669,logistic,1e-05,"[27, 54]",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.5706829056111353,0.5772074815137016,0.5815571987820791,0.5772074815137016,0.5776424532405393,0.5768595041322314,0.0034949646675250944,31,0.6307090039147455,0.6225532840365376,0.6198347107438017,0.6137451065680731,0.6194541104828186,0.6212592431491953,0.00552670906455624,database_30
40.7722315788269,0.4320502835445191,0.015600109100341797,1.1680077279964342e-07,logistic,1e-05,"[27, 54]",adam,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.5941713788603741,0.5915615484993475,0.5787298825576338,0.6028708133971292,0.5954762940408873,0.5925619834710745,0.00786998373407473,22,0.6450086994345368,0.6287516311439756,0.6307090039147455,0.6306002609830361,0.6296759460635059,0.6329491083079599,0.006071265028133769,database_30
0.8517614364624023,0.07488023042687847,0.02808008193969726,0.006239938736872875,logistic,1e-05,"[20, 40, 61]",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5554588951718138,0.5552414093083949,0.5552414093083949,0.5552414093083949,0.5552414093083949,0.5552849064810786,8.699434536754148e-05,41,0.5552414093083949,0.5552957807742497,0.5552957807742497,0.5552957807742497,0.5552957807742497,0.5552849064810788,2.1748586341896472e-05,database_30
52.0011314868927,0.6777381574951967,0.02183995246887207,0.0076423913650534685,logistic,1e-05,"[20, 40, 61]",adam,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5911265767725098,0.5896041757285776,0.5839495432796868,0.6048281861678991,0.5963462374945628,0.5931709438886472,0.0070414386064938765,20,0.6240756850804697,0.6171705089169204,0.6314158329708569,0.6289691170073946,0.6312527185732927,0.6265767725097868,0.005398842895241803,database_30
2.527204322814941,1.7827766188647556,0.024960041046142575,0.01871991157562104,relu,0.1,[40],lbfgs,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5204436711613745,0.4578077424967377,0.5454545454545454,0.44475859069160506,0.4765115267507612,0.4889952153110048,0.038110474239918486,54,0.5223466724662897,0.4523705959112658,0.5472488038277512,0.4446498477598956,0.4778164419312745,0.4888864723792954,0.03984615536793307,database_30
31.00349450111389,3.741218312561133,0.01560015678405762,9.5367431640625e-08,relu,0.1,[40],adam,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5887342322749022,0.5980861244019139,0.5959112657677251,0.5948238364506307,0.5904741191822531,0.5936059156154851,0.003475965728404882,18,0.6526207046541975,0.631578947368421,0.6300021748586342,0.6432144410613311,0.6345150065245759,0.6383862548934319,0.008456355472270378,database_30
5.815690279006957,8.534372223250173,0.024960041046142575,0.007642371899125761,relu,0.1,"[27, 54]",lbfgs,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.4462809917355372,0.4558503697259678,0.5567638103523271,0.44345367551109177,0.4456285341452805,0.4695954762940409,0.04379182497094818,59,0.4444323618964767,0.454273597216181,0.5560569812962157,0.44475859069160506,0.4455197912135711,0.4690082644628098,0.04367681206716287,database_30
50.30384840965271,9.915422657232064,0.021840047836303708,0.00764241083271669,relu,0.1,"[27, 54]",adam,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.5911265767725098,0.6080904741191823,0.6063505872118312,0.6009134406263593,0.6046107003044802,0.6022183558068726,0.006033420055467484,11,0.697477163984341,0.6736080904741192,0.6928012179208352,0.6920400173988691,0.6834493257938234,0.6878751631143976,0.0084492348243432,database_30
22.111478805541992,37.02701204396979,0.02495999336242676,0.007642430299140261,relu,0.1,"[20, 40, 61]",lbfgs,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.4543279686820357,0.4454110482818617,0.44214876033057854,0.450195737277077,0.44475859069160506,0.4473684210526316,0.0043431877916891215,60,0.4492170508916921,0.4436711613745107,0.4424206176598521,0.4484014789038713,0.4447042192257503,0.4456829056111353,0.002665643944853722,database_30
42.903195381164544,11.115325008411935,0.031199979782104488,9.5367431640625e-08,relu,0.1,"[20, 40, 61]",adam,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5989560678555894,0.6076555023923444,0.5965637233579817,0.6022183558068726,0.6074380165289256,0.6025663331883427,0.004445657894267492,10,0.6937799043062199,0.6790996085254458,0.6943236189647672,0.6865484993475424,0.6917137886037408,0.6890930839495433,0.005701532010513599,database_30
1.0608018398284913,0.8495931427177064,0.015600013732910156,1.7841612752790173e-07,relu,0.01,[40],lbfgs,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.4841235319704219,0.4475859069160504,0.5456720313179644,0.4902131361461505,0.4765115267507612,0.4888212266202697,0.031962165270561435,55,0.4840147890387125,0.4477490213136146,0.5470313179643324,0.4939103958242714,0.4751522401043932,0.4895715528490648,0.03258333473900925,database_30
29.353011655807496,2.5644964784540054,0.012479925155639648,0.006239962580324957,relu,0.01,[40],adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5954762940408873,0.6046107003044802,0.6000434971726838,0.6087429317094389,0.6002609830361026,0.6018268812527185,0.004506525410327785,12,0.6690952588081774,0.6637124836885603,0.6665397999130056,0.6595258808177469,0.6696933449325794,0.6657133536320139,0.0037483043416033633,database_30
2.155923938751221,1.0679081492242528,0.018719911575317383,0.00624001026404076,relu,0.01,"[27, 54]",lbfgs,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.5528490648107873,0.5454545454545454,0.4438886472379295,0.5043497172683775,0.448455850369726,0.4989995650282731,0.04621328448271834,51,0.5535558938668986,0.545345802522836,0.44557416267942573,0.5041322314049587,0.4435080469769465,0.498423227490213,0.04708000080155706,database_30
36.56022424697876,8.238815058237595,0.015600061416625975,1.1680077279964342e-07,relu,0.01,"[27, 54]",adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.5913440626359286,0.6104828186167899,0.6161374510656807,0.60852544584602,0.617442366246194,0.6087864288821226,0.009339644204543071,3,0.7004675946063506,0.7127555458895172,0.6949217050891692,0.7178120922140061,0.7135711178773381,0.7079056111352762,0.008690962055223588,database_30
4.2619274139404295,2.5296954655903967,0.018720006942749026,0.006239962580324958,relu,0.01,"[20, 40, 61]",lbfgs,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5387124836885603,0.4989125706829056,0.5548064375815572,0.5556763810352328,0.44475859069160506,0.5185732927359722,0.04226161660068226,46,0.5352327098738582,0.4862983906046107,0.554860809047412,0.5552957807742497,0.4446498477598956,0.5152675076120052,0.04334643029233043,database_30
54.97137656211853,20.71497182812259,0.04680018424987793,0.019732720444080715,relu,0.01,"[20, 40, 61]",adam,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5950413223140496,0.6009134406263593,0.5985210961287516,0.6067855589386689,0.6120052196607221,0.6026533275337103,0.006042820352087792,9,0.7127555458895172,0.6944323618964767,0.7227598956067856,0.7113418877772945,0.718410178338408,0.7119399739016964,0.009658919131682741,database_30
0.7113612651824951,0.3953430490602574,0.015599918365478516,9.5367431640625e-08,relu,0.001,[40],lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5071770334928231,0.4941278816876903,0.4456285341452805,0.4728142670726403,0.4678120922140061,0.4775119617224881,0.021395392200214282,58,0.5085906916050457,0.4795563288386255,0.4445954762940409,0.4768377555458895,0.49108307959982594,0.4801326663766855,0.02099452895859396,database_30
34.04861965179443,10.95189745264184,0.01248016357421875,0.006240081787109375,relu,0.001,[40],adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5967812092214007,0.6104828186167899,0.5937364071335364,0.6046107003044802,0.6115702479338843,0.6034362766420183,0.007149432209240277,8,0.6688777729447586,0.6662135711178774,0.6533819051761636,0.6765441496302739,0.6726294040887343,0.6675293605915615,0.007886404473897211,database_30
9.712577056884763,13.901063887756386,0.02184000015258789,0.0076423524319583986,relu,0.001,"[27, 54]",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.5437146585471945,0.4886907351022183,0.5543714658547194,0.4454110482818617,0.4997825141365812,0.5063940843845149,0.039422598894089785,48,0.5351239669421488,0.4822749021313615,0.5555676381035233,0.4477490213136146,0.4886907351022183,0.5018812527185733,0.038667824453588566,database_30
41.056152153015134,5.076483871031127,0.02495999336242676,0.018720054627072148,relu,0.001,"[27, 54]",adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.6139625924314921,0.6165724227925184,0.5974336668116572,0.6043932144410613,0.6130926489778165,0.6090909090909091,0.007122919352921705,2,0.7100913440626361,0.7198782079164854,0.7163984341017834,0.7175402348847325,0.7154741191822531,0.715876468029578,0.0032460448166696807,database_30
24.201882410049443,26.1249903004494,0.02184014320373535,0.007642332965038969,relu,0.001,"[20, 40, 61]",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5321879077859939,0.5415397999130056,0.5552414093083949,0.4478033927794693,0.4586776859504133,0.5070900391474554,0.0447077305507998,47,0.5311004784688995,0.5292518486298391,0.5552957807742497,0.4477490213136146,0.4491626794258373,0.5025119617224879,0.04508565616481686,database_30
42.48823456764221,16.53202441253021,0.03432002067565918,0.006240057945934672,relu,0.001,"[20, 40, 61]",adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5976511526750761,0.5972161809482384,0.5969986950848195,0.6017833840800348,0.5852544584602001,0.5957807742496738,0.005547552395073835,16,0.6982383645063069,0.7273814702044367,0.7150935189212702,0.6955197912135711,0.7247716398434102,0.7122009569377992,0.0131913020123665,database_30
0.9734416484832764,0.5783888616582544,0.018720006942749026,0.022927264940224283,relu,0.0001,[40],lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5291431056981296,0.451935624184428,0.5041322314049587,0.4586776859504133,0.4549804262722923,0.4797738147020443,0.03119417563314672,57,0.5347433666811657,0.4540561113527621,0.5123423227490214,0.4535667681600696,0.4521531100478469,0.481372335798173,0.03515877100334087,database_30
33.18749828338623,7.4371245474401695,0.015600013732910156,1.7841612752790173e-07,relu,0.0001,[40],adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.5919965202261853,0.6217920835145716,0.6067855589386689,0.6167899086559374,0.6048281861678991,0.6084384515006526,0.010336048550663527,4,0.6819269247498913,0.6724662896911701,0.6717050891692039,0.6817638103523271,0.6796976946498478,0.6775119617224881,0.004506131796382662,database_30
7.771933603286742,10.7549417995126,0.018720006942749026,0.006240081790753136,relu,0.0001,"[27, 54]",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': [27, 54], 'solver': 'lbfgs'}",0.5532840365376249,0.4449760765550239,0.5471944323618965,0.4436711613745107,0.450195737277077,0.4878642888212267,0.051012077715342066,56,0.5537733797303175,0.4447042192257503,0.550402348847325,0.44584602000869933,0.4465528490648108,0.4882557633753806,0.052132931110564,database_30
49.31792674064637,8.111285869913232,0.03120002746582031,0.024167425043588573,relu,0.0001,"[27, 54]",adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': [27, 54], 'solver': 'adam'}",0.605045672031318,0.5991735537190083,0.6107003044802087,0.6093953892996955,0.6093953892996955,0.6067420617659852,0.004240472416512881,6,0.7160178338408003,0.7133536320139191,0.7182470639408438,0.7159634623749457,0.7165071770334929,0.7160178338408004,0.0015690666798980116,database_30
6.396011209487915,2.52591375200927,0.028080034255981445,0.006240034104304503,relu,0.0001,"[20, 40, 61]",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'lbfgs'}",0.5469769464984776,0.4451935624184428,0.5282731622444541,0.4541104828186168,0.5535015224010439,0.505611135276207,0.04652050579461399,49,0.5538277511961722,0.4547085689430187,0.5239778164419313,0.4526968247063941,0.5549151805132666,0.5080252283601566,0.0457272833215537,database_30
31.945736074447627,19.27031768012122,0.024959945678710942,0.007642391366541052,relu,0.0001,"[20, 40, 61]",adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': [20, 40, 61], 'solver': 'adam'}",0.5998260113092649,0.6020008699434537,0.6037407568508047,0.6072205306655067,0.6170073945193563,0.6059591126576772,0.006030910835123793,7,0.6777946933449326,0.7016093953892997,0.725587211831231,0.7071009134406263,0.6906807307525011,0.7005545889517182,0.016038111565472867,database_30
1.0015218257904053,0.6087128929469183,0.0093599796295166,0.0076423913650534685,relu,1e-05,[40],lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': [40], 'solver': 'lbfgs'}",0.5036972596781211,0.5465419747716398,0.4521531100478469,0.4756415832970857,0.4734667246628969,0.4903001304915181,0.03254553685175378,53,0.4956502827316224,0.5459982601130926,0.4543279686820357,0.48042627229230106,0.4650935189212701,0.4882992605480643,0.032055424307034584,database_30
27.992689275741572,0.31021703970247305,0.015600013732910156,1.7841612752790173e-07,relu,1e-05,[40],adam,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': [40], 'solver': 'adam'}",0.6006959547629404,0.6037407568508047,0.6022183558068726,0.6189647672901262,0.6148325358851675,0.6080904741191823,0.007372738692269219,5,0.6807307525010874,0.6770878642888212,0.6781752936059157,0.6768703784254023,0.6737168334058287,0.677316224445411,0.0022628983431003825,database_30
