mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,data_set
0.5803210735321045,0.1595174300725298,7.843693685531616,2.6744908759320483,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5159235668789809,0.4939200926462073,0.5147654892877823,0.5170816444701795,0.5170816444701795,0.511754487550666,0.008958461890359561,6,0.6392588303416329,0.6325998841922409,0.6370874348581355,0.6339027214823393,0.6372321945570353,0.6360162130862768,0.002419869565022215,database_1
0.4212006092071533,0.009866360222328424,6.040330696105957,0.3684250768675588,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5246091488129705,0.5072379849449913,0.5188187608569774,0.5240301100173712,0.5286624203821656,0.5206716850028952,0.007409886866495158,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_1
0.4742408752441406,0.021160928953216918,6.133930730819702,0.291248718009932,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5292414591777649,0.4985524030110017,0.5228720324261725,0.5251881876085698,0.5211349160393747,0.5193977996525766,0.010770744202512023,2,0.6152287203242617,0.6318760856977418,0.6176896352055588,0.6155182397220614,0.6094383323682687,0.6179502026635786,0.007480253464658512,database_1
0.452400779724121,1.1680077279964342e-07,5.6877699851989725,0.12386057582504513,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5338737695425594,0.5002895193977996,0.5165026056745802,0.5280833815865663,0.5176606832657789,0.5192819918934569,0.011501757051937605,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_1
1.020241928100586,0.6678998954630444,20.13339529037476,11.431257288449151,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5240235050120982,0.5101970273072934,0.5091600414794332,0.508814379536813,0.5224757952973721,0.514934149726602,0.006822390189112061,5,0.6899144412756028,0.6922478610318901,0.6938034742027482,0.6936306282948751,0.6876944348427239,0.6914581679295679,0.002340616990490839,database_5
1.0077617168426514,0.6670248461348293,19.886914920806888,11.580254144948292,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5226408572416177,0.5084687175941929,0.5067404078810923,0.5098513653646733,0.5231673582295989,0.5141737412622349,0.0071980813106261405,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_5
1.1575220108032227,0.6276098167573043,20.860356616973878,12.18587791495235,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5236778430694781,0.5139993086761148,0.5181472519875562,0.5050120981679918,0.5148686030428768,0.5151410209888035,0.006097336338223821,4,0.6342580589404546,0.6314061014605479,0.6291591046581972,0.6390113214069657,0.6318700311095748,0.633140923515148,0.0033522893503983783,database_5
0.8517615795135498,0.027199519439923627,14.770105981826784,0.3718440089277477,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5257518147251987,0.532319391634981,0.5257518147251987,0.5146906325613549,0.5121023513139695,0.5221232009921406,0.0075624927189840594,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_5
0.9204016685485842,0.03821205415929922,15.194426584243775,0.3610320122567363,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5309367438645005,0.5288627722087799,0.5402696163152437,0.5188385758727964,0.5217842323651453,0.5281383881252931,0.007515105160889305,1,0.6192204649554922,0.6136029729496154,0.6135165499956788,0.6214674617578428,0.6169201520912547,0.6169455203499767,0.003116229497877355,database_5
0.9360016822814942,0.02610376451401565,15.24122667312622,0.2400580498328147,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5292084341514001,0.52955409609402,0.5368129968890425,0.5195298997580367,0.5217842323651453,0.5273779318515288,0.0061642187408737295,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_5
1.1419219970703125,0.4664799254085254,28.63541026115417,10.021371184143646,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5118635030658492,0.519861370301253,0.5195947747267395,0.5179952012796588,0.5293333333333333,0.5197296365413668,0.005606261768706162,5,0.6943278011064454,0.6910617876424715,0.6921282410184629,0.6955275611544358,0.6957478005865103,0.6937586383016652,0.0018623103786381294,database_10
1.301042366027832,0.5302723495359434,31.699255561828608,10.435576457474886,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5099973340442548,0.5225273260463876,0.5201279658757665,0.5166622234070914,0.532,0.5202629698747001,0.0072284447184923955,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_10
1.0826419353485108,0.16018716825609414,24.317322731018066,0.4226887728530692,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5134630765129299,0.5131964809384164,0.5067981871500933,0.5155958411090376,0.5197333333333334,0.5137573838087621,0.0041934125700562605,6,0.6366060121309072,0.6382723455308938,0.6376724655068986,0.6309404785709525,0.6363636363636364,0.6359709876206577,0.002609778752749732,database_10
1.1918420791625977,0.02893377585097925,24.42964282035827,0.2753747094630293,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5142628632364703,0.5227939216209011,0.5251932817915222,0.5251932817915222,0.5346666666666666,0.5244220030214166,0.006511553505938841,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_10
1.4851224899291993,0.4587999491308406,26.35468626022339,2.5060966772473257,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5190615835777126,0.5217275393228472,0.5419888029858705,0.5275926419621434,0.5346666666666666,0.5290074469030481,0.008419754138516028,2,0.6212757448510298,0.6202092914750383,0.61874291808305,0.6136772645470906,0.6160357238069848,0.6179881885526386,0.002782341662545784,database_10
1.2261623382568358,0.01248003244476886,24.27364253997803,0.1877195845144116,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5187949880031991,0.5193281791522261,0.5425219941348973,0.5286590242601973,0.5365333333333333,0.5291675037767706,0.009351553900187548,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_10
1.5756027221679687,0.6837725193728726,29.63069200515747,10.418410748918252,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5130560928433269,0.5169245647969052,0.5214026602176541,0.5153567110036276,0.5262394195888754,0.5185958896900779,0.004696306307575092,5,0.7004413276101807,0.6968139773895171,0.6945351227179302,0.7022730020553742,0.696227783822996,0.6980582427191997,0.002854976020360932,database_15
1.482002592086792,0.5630723561717327,28.88813071250916,10.30434607535688,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5132978723404256,0.5166827852998066,0.5235792019347038,0.5160822249093108,0.5264812575574365,0.5192246684083367,0.0049615134953700365,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_15
1.210562038421631,0.11657298888908328,22.020998620986934,0.5894746574959019,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5128143133462283,0.5077369439071566,0.5187424425634825,0.5030229746070133,0.5201934703748489,0.5125020289597461,0.006492411901692174,6,0.6335771718759446,0.6390786530439514,0.6331761576592915,0.6415185588199734,0.6351106274936525,0.6364922337785627,0.00326668917069518,database_15
1.3790424346923829,0.018720134099358285,21.986678504943846,0.4063920453657801,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5249032882011605,0.5198259187620891,0.5359129383313179,0.5177750906892382,0.5293833131801693,0.5255601098327951,0.006568360932712184,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_15
1.9874434947967528,0.7474741680977859,26.57620663642883,3.5929486973541302,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5326402321083172,0.5227272727272727,0.5288996372430471,0.5165659008464328,0.5339782345828296,0.5269622555015798,0.006499786120198671,1,0.6171331842089354,0.6184027567861677,0.622234312658687,0.6259823479627614,0.6168540684318704,0.6201213340096844,0.003503533490354539,database_15
1.3884024620056152,0.02206168355933046,23.18476071357727,0.3108126604129891,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5326402321083172,0.5215183752417795,0.528174123337364,0.5153567110036276,0.5298669891172915,0.5255112861616759,0.006260087134003796,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_15
1.603682851791382,0.6332457539379087,36.245103645324704,12.121269871847966,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5194432169686257,0.5229783473265577,0.5123729562527618,0.5153591160220995,0.5367955801104972,0.5213898433361084,0.0085008628893044,4,0.6986520826428019,0.7017456634626008,0.7069384598386919,0.7004363917582721,0.6988896867922444,0.7013324568989222,0.003018359597801849,database_20
1.3353623390197753,0.5344779079223754,30.654053831100462,8.40361192628672,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5185594343791428,0.5236411842686699,0.5125939019001325,0.5146961325966851,0.5367955801104972,0.5212572466510255,0.008631372037211314,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_20
1.5444026947021483,0.4218358903872087,34.841101217269895,11.966108238045873,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5273972602739726,0.528722934158197,0.5019885108263368,0.5193370165745856,0.5239779005524862,0.5202847244771156,0.009706499696910537,6,0.6373881339078555,0.6413103524472434,0.6452325709866313,0.6395072639893941,0.6363586145942661,0.6399593871850782,0.003143656997669657,database_20
1.4383224964141843,0.03331253222963255,29.04101095199585,0.4359754003906592,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5344675209898365,0.5437472381794078,0.5110472823685374,0.5215469613259669,0.5434254143646409,0.530846883445678,0.012777013444527184,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_20
1.7378429889678957,0.5826647294710463,31.27181496620178,3.00039431762982,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5329209014582412,0.5422006186478127,0.5320371188687583,0.5478453038674033,0.549171270718232,0.5408350427120896,0.007218564292312449,1,0.6211468346039112,0.6250138106286598,0.6245718705115457,0.6229354250676683,0.6208363254709164,0.6229008532565403,0.0017086216166506095,database_20
1.4414424896240234,0.027199492091472727,28.382689905166625,0.3521047035867381,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5296067167476801,0.5430844012372956,0.5326999558108705,0.5458563535911602,0.5487292817679558,0.5399953418309924,0.007500955165779827,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_20
0.496080732345581,0.16726264726754336,6.40225133895874,1.549691349886452,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5217139548349741,0.5072379849449913,0.5107122177185871,0.5246091488129705,0.5147654892877823,0.5158077591198611,0.00652440811627253,5,0.6913723219455703,0.690793283149971,0.6931094383323683,0.6897799652576723,0.6971627099015634,0.6924435437174289,0.0025953601425610807,database_1
0.3806407451629639,0.007642566568072103,5.538009738922119,0.047317244164295,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5234510712217718,0.5101331789229878,0.5095541401273885,0.527504342790967,0.5118702953097858,0.5165026056745802,0.007478348252906981,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_1
0.5803210735321045,0.1595174300725298,7.843693685531616,2.6744908759320483,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5159235668789809,0.4939200926462073,0.5147654892877823,0.5170816444701795,0.5170816444701795,0.511754487550666,0.008958461890359561,6,0.6392588303416329,0.6325998841922409,0.6370874348581355,0.6339027214823393,0.6372321945570353,0.6360162130862768,0.002419869565022215,database_1
0.4212006092071533,0.009866360222328424,6.040330696105957,0.3684250768675588,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5246091488129705,0.5072379849449913,0.5188187608569774,0.5240301100173712,0.5286624203821656,0.5206716850028952,0.007409886866495158,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_1
0.4742408752441406,0.021160928953216918,6.133930730819702,0.291248718009932,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5292414591777649,0.4985524030110017,0.5228720324261725,0.5251881876085698,0.5211349160393747,0.5193977996525766,0.010770744202512023,2,0.6152287203242617,0.6318760856977418,0.6176896352055588,0.6155182397220614,0.6094383323682687,0.6179502026635786,0.007480253464658512,database_1
0.452400779724121,1.1680077279964342e-07,5.687769985198973,0.12386057582504513,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5338737695425594,0.5002895193977996,0.5165026056745802,0.5280833815865663,0.5176606832657789,0.5192819918934569,0.011501757051937605,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_1
1.020241928100586,0.6678998954630444,20.13339529037476,11.431257288449151,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5240235050120982,0.5101970273072934,0.5091600414794332,0.508814379536813,0.5224757952973721,0.514934149726602,0.006822390189112061,5,0.6899144412756028,0.6922478610318901,0.6938034742027482,0.6936306282948751,0.6876944348427239,0.6914581679295679,0.002340616990490839,database_5
1.0077617168426514,0.6670248461348293,19.886914920806888,11.580254144948292,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5226408572416177,0.5084687175941929,0.5067404078810923,0.5098513653646733,0.5231673582295989,0.5141737412622349,0.0071980813106261405,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_5
1.1575220108032227,0.6276098167573043,20.860356616973878,12.18587791495235,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5236778430694781,0.5139993086761148,0.5181472519875562,0.5050120981679918,0.5148686030428768,0.5151410209888035,0.0060973363382238206,4,0.6342580589404546,0.6314061014605479,0.6291591046581972,0.6390113214069657,0.6318700311095748,0.633140923515148,0.0033522893503983783,database_5
0.8517615795135498,0.027199519439923627,14.770105981826784,0.3718440089277477,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5257518147251987,0.532319391634981,0.5257518147251987,0.5146906325613549,0.5121023513139695,0.5221232009921406,0.0075624927189840594,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_5
0.9204016685485842,0.03821205415929922,15.194426584243775,0.3610320122567363,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5309367438645005,0.5288627722087799,0.5402696163152437,0.5188385758727964,0.5217842323651453,0.5281383881252931,0.007515105160889305,1,0.6192204649554922,0.6136029729496154,0.6135165499956788,0.6214674617578428,0.6169201520912547,0.6169455203499767,0.003116229497877355,database_5
0.9360016822814942,0.02610376451401565,15.24122667312622,0.2400580498328147,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5292084341514001,0.52955409609402,0.5368129968890425,0.5195298997580367,0.5217842323651453,0.5273779318515288,0.0061642187408737295,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_5
1.1419219970703125,0.4664799254085254,28.63541026115417,10.021371184143646,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5118635030658492,0.519861370301253,0.5195947747267395,0.5179952012796588,0.5293333333333333,0.5197296365413668,0.005606261768706162,5,0.6943278011064454,0.6910617876424715,0.6921282410184629,0.6955275611544358,0.6957478005865103,0.6937586383016652,0.0018623103786381294,database_10
1.301042366027832,0.5302723495359434,31.699255561828608,10.435576457474886,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5099973340442548,0.5225273260463876,0.5201279658757665,0.5166622234070914,0.532,0.5202629698747001,0.0072284447184923955,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_10
1.0826419353485108,0.16018716825609414,24.317322731018066,0.4226887728530692,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5134630765129299,0.5131964809384164,0.5067981871500933,0.5155958411090376,0.5197333333333334,0.5137573838087621,0.00419341257005626,6,0.6366060121309072,0.6382723455308938,0.6376724655068986,0.6309404785709525,0.6363636363636364,0.6359709876206577,0.002609778752749732,database_10
1.1918420791625977,0.02893377585097925,24.42964282035827,0.2753747094630293,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5142628632364703,0.5227939216209011,0.5251932817915222,0.5251932817915222,0.5346666666666666,0.5244220030214166,0.006511553505938841,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_10
1.4851224899291993,0.4587999491308406,26.35468626022339,2.5060966772473257,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5190615835777126,0.5217275393228472,0.5419888029858705,0.5275926419621434,0.5346666666666666,0.5290074469030481,0.008419754138516028,2,0.6212757448510298,0.6202092914750383,0.61874291808305,0.6136772645470906,0.6160357238069848,0.6179881885526386,0.002782341662545784,database_10
1.2261623382568358,0.01248003244476886,24.27364253997803,0.1877195845144116,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5187949880031991,0.5193281791522261,0.5425219941348973,0.5286590242601973,0.5365333333333333,0.5291675037767706,0.009351553900187548,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_10
1.5756027221679687,0.6837725193728726,29.63069200515747,10.418410748918252,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5130560928433269,0.5169245647969052,0.5214026602176541,0.5153567110036276,0.5262394195888754,0.5185958896900779,0.004696306307575092,5,0.7004413276101807,0.6968139773895171,0.6945351227179302,0.7022730020553742,0.696227783822996,0.6980582427191997,0.002854976020360932,database_15
1.482002592086792,0.5630723561717327,28.88813071250916,10.30434607535688,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5132978723404256,0.5166827852998066,0.5235792019347038,0.5160822249093108,0.5264812575574365,0.5192246684083367,0.0049615134953700365,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_15
1.210562038421631,0.11657298888908328,22.020998620986934,0.5894746574959019,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5128143133462283,0.5077369439071566,0.5187424425634825,0.5030229746070133,0.5201934703748489,0.5125020289597461,0.006492411901692174,6,0.6335771718759446,0.6390786530439514,0.6331761576592915,0.6415185588199734,0.6351106274936525,0.6364922337785627,0.00326668917069518,database_15
1.3790424346923829,0.018720134099358285,21.986678504943846,0.4063920453657801,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5249032882011605,0.5198259187620891,0.5359129383313179,0.5177750906892382,0.5293833131801693,0.5255601098327951,0.006568360932712184,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_15
1.9874434947967532,0.7474741680977859,26.57620663642883,3.5929486973541302,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5326402321083172,0.5227272727272727,0.5288996372430471,0.5165659008464328,0.5339782345828296,0.5269622555015798,0.006499786120198671,1,0.6171331842089354,0.6184027567861677,0.622234312658687,0.6259823479627614,0.6168540684318704,0.6201213340096844,0.003503533490354539,database_15
1.3884024620056152,0.02206168355933046,23.18476071357727,0.3108126604129891,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5326402321083172,0.5215183752417795,0.528174123337364,0.5153567110036276,0.5298669891172915,0.5255112861616759,0.006260087134003796,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_15
1.603682851791382,0.6332457539379087,36.245103645324704,12.121269871847966,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5194432169686257,0.5229783473265577,0.5123729562527618,0.5153591160220995,0.5367955801104972,0.5213898433361084,0.0085008628893044,4,0.6986520826428019,0.7017456634626008,0.7069384598386919,0.7004363917582721,0.6988896867922444,0.7013324568989222,0.003018359597801849,database_20
1.3353623390197753,0.5344779079223754,30.654053831100462,8.40361192628672,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.5185594343791428,0.5236411842686699,0.5125939019001325,0.5146961325966851,0.5367955801104972,0.5212572466510255,0.008631372037211314,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_20
1.5444026947021483,0.4218358903872087,34.841101217269895,11.966108238045873,10,uniform,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5273972602739726,0.528722934158197,0.5019885108263368,0.5193370165745856,0.5239779005524862,0.5202847244771156,0.009706499696910537,6,0.6373881339078555,0.6413103524472434,0.6452325709866313,0.6395072639893941,0.6363586145942661,0.6399593871850782,0.003143656997669657,database_20
1.4383224964141843,0.03331253222963255,29.04101095199585,0.4359754003906592,10,distance,"{'n_neighbors': 10, 'weights': 'distance'}",0.5344675209898365,0.5437472381794078,0.5110472823685374,0.5215469613259669,0.5434254143646409,0.530846883445678,0.012777013444527184,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_20
1.7378429889678957,0.5826647294710463,31.27181496620178,3.0003943176298202,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.5329209014582412,0.5422006186478127,0.5320371188687583,0.5478453038674033,0.549171270718232,0.5408350427120896,0.007218564292312449,1,0.6211468346039112,0.6250138106286598,0.6245718705115457,0.6229354250676683,0.6208363254709164,0.6229008532565403,0.0017086216166506095,database_20
1.4414424896240234,0.027199492091472727,28.382689905166625,0.3521047035867381,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.5296067167476801,0.5430844012372956,0.5326999558108705,0.5458563535911602,0.5487292817679558,0.5399953418309924,0.007500955165779827,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,database_20
